cc,country,distance,force_ping_select,host,https_functional,id,isp_id,lat,lon,name,preferred,sponsor,url
PL,Poland,949,,speedtest.tvk-net.pl.prod.hosts.ooklaserver.net:8080,1,7073,44628,53.1167,23.1667,Choroszcz,0,TVK-NET PPHU A&K Chamerlinscy,http://speedtest.tvk-net.pl:8080/speedtest/upload.php
PL,Poland,641,,speedtest1.e-cho.pl.prod.hosts.ooklaserver.net:8080,1,5735,74905,53.1667,15.4167,Choszczno,0,E-Cho Sp. z o.o.,http://speedtest1.e-cho.pl:8080/speedtest/upload.php
NZ,New Zealand,11855,,chch1.linetest.nz.prod.hosts.ooklaserver.net:8080,1,7317,114594,-43.5000,172.6000,Christchurch,0,2degrees,http://chch1.linetest.nz:8080/speedtest/upload.php
NZ,New Zealand,11855,,speedtest1-chc.vygr.net.prod.hosts.ooklaserver.net:8080,1,60880,65201,-43.5000,172.6000,Christchurch,0,Voyager Internet,http://speedtest1-chc.vygr.net:8080/speedtest/upload.php
NZ,New Zealand,11855,,chchbroadbandcheck.sky.co.nz.prod.hosts.ooklaserver.net:8080,1,41663,264061,-43.5000,172.6000,Christchurch,0,Sky Broadband,http://chchbroadbandcheck.sky.co.nz:8080/speedtest/upload.php
NZ,New Zealand,11855,,christchurch.speedtest.vodafone.co.nz.prod.hosts.ooklaserver.net:8080,1,4934,608,-43.5000,172.6000,Christchurch,0,One New Zealand,http://christchurch.speedtest.vodafone.co.nz:8080/speedtest/upload.php
NZ,New Zealand,11855,,speedtest.3t.net.nz.prod.hosts.ooklaserver.net:8080,1,52201,87081,-43.5000,172.6000,Christchurch,0,The Total Team Ltd,http://speedtest.3t.net.nz:8080/speedtest/upload.php
NZ,New Zealand,11855,,speedtest-christchurch.spark.co.nz.prod.hosts.ooklaserver.net:8080,1,11328,100678,-43.5000,172.6000,Christchurch,0,Spark New Zealand,http://speedtest-christchurch.spark.co.nz:8080/speedtest/upload.php
BR,Brazil,6049,,teste.webmaxx.com.br:8080,1,36550,165642,-23.6167,-52.6167,Cianorte,0,Webmaxx,http://teste.webmaxx.com.br:8080/speedtest/upload.php
BR,Brazil,6049,,teste.witelecom.com.br:8080,1,63174,86829,-23.6167,-52.6167,Cianorte,0,W.I Telecom,http://teste.witelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5448,,teste.belttelecom.com.br:8080,1,56866,147662,-16.1029,-47.9481,Cidade Ocidental,0,Belt Telecom,http://teste.belttelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5448,,speedtest.velpro.net.br:8080,1,15274,192742,-16.1029,-47.9481,Cidade Ocidental,0,Velpro Telecomunicações,http://speedtest.velpro.net.br:8080/speedtest/upload.php
BR,Brazil,5448,,velocidade.drsti.com.br:8080,1,56203,195706,-16.1029,-47.9481,Cidade Ocidental,0,DRS Tecnologia,http://velocidade.drsti.com.br:8080/speedtest/upload.php
BR,Brazil,5448,,speedtest.fibranett.net.br:8080,1,48068,219590,-16.1029,-47.9481,Cidade Ocidental,0,FIBRANET,http://speedtest.fibranett.net.br:8080/speedtest/upload.php
BR,Brazil,6355,,teste01.connectafibrars.com.br:8080,1,60156,110758,-30.1769,-50.2089,Cidreira,0,Connecta Telecom RS,http://teste01.connectafibrars.com.br:8080/speedtest/upload.php
BR,Brazil,6355,,speedtest.litoralnet.net.br.prod.hosts.ooklaserver.net:8080,1,9256,110745,-30.1769,-50.2089,Cidreira,0,LitoralNet,http://speedtest.litoralnet.net.br:8080/speedtest/upload.php
BR,Brazil,6355,,speed1.linkup.net.br.prod.hosts.ooklaserver.net:8080,1,10061,154482,-30.1769,-50.2089,Cidreira,0,Linkup Telecomunicações,http://speed1.linkup.net.br:8080/speedtest/upload.php
ID,Indonesia,7311,,speedtest-crb.bitsnet.id.prod.hosts.ooklaserver.net:8080,1,45783,90474,-6.7320,108.5523,Cirebon,0,Fibertrust,http://speedtest-crb.bitsnet.id:8080/speedtest/upload.php
ID,Indonesia,7311,,speedtest.megahub.id.prod.hosts.ooklaserver.net:8080,1,47027,286728,-6.7320,108.5523,Cirebon,0,MEGAHUB,http://speedtest.megahub.id:8080/speedtest/upload.php
ID,Indonesia,7311,,cirebon.signall.net.id.prod.hosts.ooklaserver.net:8080,1,71597,312929,-6.7320,108.5523,Cirebon,0,SIGNALL,http://cirebon.signall.net.id:8080/speedtest/upload.php
ID,Indonesia,7311,,speedtest3.cdnnet.id.prod.hosts.ooklaserver.net:8080,1,43194,229132,-6.7320,108.5523,Cirebon,0,Cimanuk Digital Network,http://speedtest3.cdnnet.id:8080/speedtest/upload.php
ID,Indonesia,7311,,speedtest.cirebon.telkomsel.com.prod.hosts.ooklaserver.net:8080,1,71029,67639,-6.7320,108.5523,Cirebon,0,Telkomsel,http://speedtest.cirebon.telkomsel.com:8080/speedtest/upload.php
ID,Indonesia,7311,,speedtest.apcinet.co.id.prod.hosts.ooklaserver.net:8080,1,73758,308585,-6.7320,108.5523,Cirebon,0,APCI NET,http://speedtest.apcinet.co.id:8080/speedtest/upload.php
MX,Mexico,5721,,mexicocity.speedtest.ciriontechnologies.com.prod.hosts.ooklaserver.net:8080,1,55205,215632,19.4326,-99.1332,Ciudad de Mexico,0,Cirion Technologies,http://mexicocity.speedtest.ciriontechnologies.com:8080/speedtest/upload.php
MX,Mexico,5721,,spt-mex1.edgeuno.com:8080,1,55485,300575,19.4326,-99.1332,Ciudad de Mexico,0,EdgeUno,http://spt-mex1.edgeuno.com:8080/speedtest/upload.php
MX,Mexico,5721,,speedtest-cdmx100g.transtelco.net.prod.hosts.ooklaserver.net:8080,1,69351,75079,19.4326,-99.1332,Ciudad de Mexico,0,Flō Networks,http://speedtest-cdmx100g.transtelco.net:8080/speedtest/upload.php
PY,Paraguay,6228,,speedtestpy.neo.com.py.prod.hosts.ooklaserver.net:8080,1,69695,159661,-25.5167,-54.6167,Ciudad del Este,0,NEOTELECOM,http://speedtestpy.neo.com.py:8080/speedtest/upload.php
PY,Paraguay,6228,,speedtest.pit.net.py.prod.hosts.ooklaserver.net:8080,1,70698,314498,-25.5167,-54.6167,Ciudad del Este,0,PIT Paraguay,http://speedtest.pit.net.py:8080/speedtest/upload.php
PY,Paraguay,6228,,speedtest.startpy.com.py.prod.hosts.ooklaserver.net:8080,1,60769,265980,-25.5167,-54.6167,Ciudad del Este,0,STARTELECOM S.A.,http://speedtest.startpy.com.py:8080/speedtest/upload.php
PY,Paraguay,6228,,speedtest.raynet.com.py.prod.hosts.ooklaserver.net:8080,1,26233,194165,-25.5167,-54.6167,Ciudad Del Este,0,raynet TELECOM,http://speedtest.raynet.com.py:8080/speedtest/upload.php
PY,Paraguay,6228,,speedtest4.personal.com.py.prod.hosts.ooklaserver.net:8080,1,43075,150982,-25.5167,-54.6167,Ciudad del Este,0,Núcleo SA Personal Py,http://speedtest4.personal.com.py:8080/speedtest/upload.php
PY,Paraguay,6228,,test1.giganet.net.py.prod.hosts.ooklaserver.net:8080,1,7096,197644,-25.5167,-54.6167,Ciudad del Este,0,GigaNET,http://test1.giganet.net.py:8080/speedtest/upload.php
GT,Guatemala,5597,,speedtest.cablecolor.com.gt:8080,1,22134,97024,14.6133,-90.5353,Ciudad Guatemala,0,Comunicaciones Metropolitanas Cablecolor,http://speedtest.cablecolor.com.gt:8080/speedtest/upload.php
MX,Mexico,5364,,juarez.speedtest.totalplay.com.mx.prod.hosts.ooklaserver.net:8080,1,16214,98018,31.7333,-106.4750,Ciudad Juarez,0,Totalplay,http://juarez.speedtest.totalplay.com.mx:8080/speedtest/upload.php
MX,Mexico,5364,,speedtest.juarez.izzi.mx.prod.hosts.ooklaserver.net:8080,1,12533,33937,31.7333,-106.4750,Ciudad Juarez,0,IZZI,http://speedtest.juarez.izzi.mx:8080/speedtest/upload.php
MX,Mexico,5364,,speedtest.stered.mx.prod.hosts.ooklaserver.net:8080,1,69552,311273,31.7333,-106.4750,Ciudad Juarez,0,Stered,http://speedtest.stered.mx:8080/speedtest/upload.php
MX,Mexico,5517,,medidor-tam-madero-1.uninet.net.mx.prod.hosts.ooklaserver.net:8080,1,3350,28,22.2769,-97.8331,Ciudad Madero,0,INFINITUM,http://medidor-tam-madero-1.uninet.net.mx:8080/speedtest/upload.php
MX,Mexico,5517,,speedtest3.inbtel.com.prod.hosts.ooklaserver.net:8080,1,72033,199614,22.2769,-97.8331,Ciudad Madero,0,INBTEL COMUNICACIONES,http://speedtest3.inbtel.com:8080/speedtest/upload.php
MX,Mexico,5716,,smvel-mex-culhuacan-1.uninet.net.mx.prod.hosts.ooklaserver.net:8080,1,17108,28,19.3995,-98.9897,Ciudad Nezahualcoyotl,0,INFINITUM,http://smvel-mex-culhuacan-1.uninet.net.mx:8080/speedtest/upload.php
CR,Costa Rica,5543,,velocidad.coopelesca.co.cr.prod.hosts.ooklaserver.net:8080,1,18403,70309,10.3271,-84.4357,Ciudad Quesada,0,Coopelesca R.L.,http://velocidad.coopelesca.co.cr:8080/speedtest/upload.php
US,United States,4345,,speedtest.itctel.com:8080,1,14576,114738,44.7535,-96.6799,"Clear Lake, SD",0,Interstate Telecommunications Coop. Inc.,http://speedtest.itctel.com:8080/speedtest/upload.php
BR,Brazil,5855,,ns1.migonet.com.br.prod.hosts.ooklaserver.net:8080,1,24832,192359,-21.5597,-50.4492,Clementina,0,Migo Telecom,http://ns1.migonet.com.br:8080/speedtest/upload.php
US,United States,3916,,cleveland02.speedtest.windstream.net:8080,1,27834,14788,41.4822,-81.6697,"Cleveland, OH",0,Uniti,http://cleveland02.speedtest.windstream.net:8080/speedtest/upload.php
US,United States,3916,,oh-speed01.everstream.net.prod.hosts.ooklaserver.net:8080,1,46707,110695,41.4822,-81.6697,"Cleveland, OH",0,Everstream,http://oh-speed01.everstream.net:8080/speedtest/upload.php
US,United States,3916,,speedtest.clevelandbroadband.com.prod.hosts.ooklaserver.net:8080,1,15062,8268,41.4822,-81.6697,"Cleveland, OH",0,Cleveland Broadband,http://speedtest.clevelandbroadband.com:8080/speedtest/upload.php
US,United States,4989,,sp1-cleveland.tachus.com.prod.hosts.ooklaserver.net:8080,1,56412,112536,30.3413,-95.0855,"Cleveland, TX",0,Tachus Fiber Internet,http://sp1-cleveland.tachus.com:8080/speedtest/upload.php
US,United States,4031,,speedtest1.ctstelecom.com.prod.hosts.ooklaserver.net:8080,1,5516,49859,42.2383,-85.3350,"Climax, MI",0,Metronet,http://speedtest1.ctstelecom.com:8080/speedtest/upload.php
US,United States,4623,,speedtest.petitjeanfiber.com.prod.hosts.ooklaserver.net:8080,1,46855,324199,35.5915,-92.4604,"Clinton, AR",0,Petit Jean Fiber,http://speedtest.petitjeanfiber.com:8080/speedtest/upload.php
US,United States,4062,,speedtest1.intrstar.net:8080,1,24500,164382,35.0025,-78.3289,"Clinton, NC",0,"Star Communications, Inc.",http://speedtest1.intrstar.net:8080/speedtest/upload.php
US,United States,4211,,speed.weendeavor.com.prod.hosts.ooklaserver.net:8080,1,68873,70171,39.5148,-86.7939,"Cloverdale, IN",0,Endeavor Communications,http://speed.weendeavor.com:8080/speedtest/upload.php
US,United States,5100,,speedtest1.plateautel.net.prod.hosts.ooklaserver.net:8080,1,43755,19775,34.4125,-103.2047,"Clovis, NM",0,Plateau Telecommunications,http://speedtest1.plateautel.net:8080/speedtest/upload.php
RO,Romania,995,,speedtest-c2.orange.ro.prod.hosts.ooklaserver.net:8080,1,45319,27714,46.7712,23.6236,Cluj-Napoca,0,Orange Romania SA,http://speedtest-c2.orange.ro:8080/speedtest/upload.php
RO,Romania,995,,speed.efect.ro:8080,1,28431,133305,46.7712,23.6236,Cluj-Napoca,0,efectRO,http://speed.efect.ro:8080/speedtest/upload.php
RO,Romania,995,,stnetcj.fixed-nw.vodafone.ro.prod.hosts.ooklaserver.net:8080,1,14767,54809,46.7712,23.6236,Cluj-Napoca,0,Vodafone Romania Fixed – Cluj-Napoca,http://stnetcj.fixed-nw.vodafone.ro:8080/speedtest/upload.php
RO,Romania,995,,speedtestcluj.vodafone.ro:8080,1,14665,54809,46.7712,23.6236,Cluj-Napoca,0,Vodafone Romania Mobile – Cluj-Napoca,http://speedtestcluj.vodafone.ro:8080/speedtest/upload.php
MX,Mexico,5586,,coatzacoalcos.speedtest.totalplay.com.mx.prod.hosts.ooklaserver.net:8080,1,50628,98018,18.1500,-94.4333,Coatzacoalcos,0,Totalplay,http://coatzacoalcos.speedtest.totalplay.com.mx:8080/speedtest/upload.php
MX,Mexico,5586,,medidor-ver-idelallave-1.uninet.net.mx.prod.hosts.ooklaserver.net:8080,1,3351,28,18.1500,-94.4333,Coatzacoalcos,0,INFINITUM,http://medidor-ver-idelallave-1.uninet.net.mx:8080/speedtest/upload.php
BO,Bolivia,6206,,speed.supernet.com.bo.prod.hosts.ooklaserver.net:8080,1,6235,1282,-17.3833,-66.1667,Cochabamba,0,Comteco Ltda,http://speed.supernet.com.bo:8080/speedtest/upload.php
US,United States,4779,,speedtest.tctwest.net:8080,1,1416,29339,44.5233,-109.0572,"Cody, WY",0,TCT,http://speedtest.tctwest.net:8080/speedtest/upload.php
BR,Brazil,4617,,srvtest.webfibraprovedor.com.br:8080,1,66223,205986,-4.4671,-43.9217,Codó,0,Web Fibra,http://srvtest.webfibraprovedor.com.br:8080/speedtest/upload.php
BR,Brazil,4617,,srvspeed.zupnetelecom.com.br:8080,1,70871,315385,-4.4671,-43.9217,Codó,0,ZUP NET TELECOM,http://srvspeed.zupnetelecom.com.br:8080/speedtest/upload.php
MX,Mexico,5803,,speedtest.gbic.mx.prod.hosts.ooklaserver.net:8080,1,7336,173734,19.8167,-101.5833,Coeneo de la Libertad,0,GBIC COMUNICACIONES,http://speedtest.gbic.mx:8080/speedtest/upload.php
IN,India,4954,,bsnlooklacbt.mywire.org.prod.hosts.ooklaserver.net:8080,1,16094,73461,11.0168,76.9558,Coimbatore,0,BHARAT SANCHAR NIGAM LTD,http://bsnlooklacbt.mywire.org:8080/speedtest/upload.php
IN,India,4955,,speedtestcbe.actcorp.in.prod.hosts.ooklaserver.net:8080,1,7644,64789,11.0183,76.9725,Coimbatore,0,ACT FIBERNET,http://speedtestcbe.actcorp.in:8080/speedtest/upload.php
IN,India,4955,,speedtest.wireline.in.prod.hosts.ooklaserver.net:8080,1,26848,117416,11.0183,76.9725,Coimbatore,0,Wireline Solution India Pvt Ltd,http://speedtest.wireline.in:8080/speedtest/upload.php
IN,India,4955,,speedtest1.sefaronetworks.com.prod.hosts.ooklaserver.net:8080,1,29965,156213,11.0183,76.9725,Coimbatore,0,Mavx Networks,http://speedtest1.sefaronetworks.com:8080/speedtest/upload.php
IN,India,4955,,speedtest1.skylink.net.in:8080,1,12995,155636,11.0183,76.9725,Coimbatore,0,Skylink Fibernet,http://speedtest1.skylink.net.in:8080/speedtest/upload.php
IN,India,4955,,st1.airconnectindia.com.prod.hosts.ooklaserver.net:8080,1,9286,114118,11.0183,76.9725,Coimbatore,0,Airconnect Fiber,http://st1.airconnectindia.com:8080/speedtest/upload.php
IN,India,4955,,cmbrooklaspeed1.jioconnect.com.prod.hosts.ooklaserver.net:8080,1,15754,137615,11.0183,76.9725,Coimbatore,0,Jio,http://cmbrooklaspeed1.jioconnect.com:8080/speedtest/upload.php
IN,India,4955,,speedtest.readylink.in.prod.hosts.ooklaserver.net:8080,1,8466,82385,11.0183,76.9725,Coimbatore,0,Readylink Internet Services Ltd,http://speedtest.readylink.in:8080/speedtest/upload.php
IN,India,4955,,speed.bluwifi.in:8080,1,59224,292860,11.0183,76.9725,Coimbatore,0,Blu Ultraband Internet Services Pvt Ltd,http://speed.bluwifi.in:8080/speedtest/upload.php
IN,India,4955,,speedkovai.cherrinet.in.prod.hosts.ooklaserver.net:8080,1,18446,131051,11.0183,76.9725,Coimbatore,0,Cherrinet - K Net Solutions Pvt Ltd,http://speedkovai.cherrinet.in:8080/speedtest/upload.php
IN,India,4955,,speedtest.vedanetworks.in.prod.hosts.ooklaserver.net:8080,1,46446,99535,11.0183,76.9725,Coimbatore,0,vedanetworks,http://speedtest.vedanetworks.in:8080/speedtest/upload.php
IN,India,4955,,speedtest.kovaifibernet.com.prod.hosts.ooklaserver.net:8080,1,27565,177231,11.0183,76.9725,Coimbatore,0,Kovai Fibernet Pvt Ltd,http://speedtest.kovaifibernet.com:8080/speedtest/upload.php
BR,Brazil,5419,,itatest02.itacell.net.br:8080,1,68651,264411,-19.5263,-40.6351,Colatina,0,ITA Internet,http://itatest02.itacell.net.br:8080/speedtest/upload.php
US,United States,4765,,speedtest1.st-tel.net.prod.hosts.ooklaserver.net:8080,1,3434,324175,39.3958,-101.0519,"Colby, KS",0,S&T Communications,http://speedtest1.st-tel.net:8080/speedtest/upload.php
BR,Brazil,5414,,speedtest.meganetfacil.com.br.prod.hosts.ooklaserver.net:8080,1,40512,128842,-10.8037,-55.4554,Colider,0,Netfácil,http://speedtest.meganetfacil.com.br:8080/speedtest/upload.php
MX,Mexico,5726,,speedtest.col.megared.net.mx:8080,1,60395,69153,19.2452,103.7241,Colima,0,Megacable,http://speedtest.col.megared.net.mx:8080/speedtest/upload.php
BR,Brazil,4721,,speedtest.prismatelcom.com.br:8080,1,13878,162695,-6.0269,-44.2467,Colinas,0,Prisma Telecomunicações,http://speedtest.prismatelcom.com.br:8080/speedtest/upload.php
BR,Brazil,4993,,ookla.cdinet.net.br:8080,1,35995,122101,-8.0580,-48.4762,Colinas do Tocantins,0,CDI Net,http://ookla.cdinet.net.br:8080/speedtest/upload.php
BR,Brazil,5337,,speedtest.glinkktelecom.com.br:8080,1,70610,295040,-14.1505,-48.0767,Colinas do Sul,0,Glinkk Telecom,http://speedtest.glinkktelecom.com.br:8080/speedtest/upload.php
BR,Brazil,5741,,teste.ctlnet.com.br:8080,1,36949,193355,-20.7096,-48.5318,Colina,0,CTLNET,http://teste.ctlnet.com.br:8080/speedtest/upload.php
PE,Peru,6378,,speed0.colinanet.com.prod.hosts.ooklaserver.net:8080,1,56077,94628,-12.0433,-77.0283,Lima,0,COLINANET,http://speed0.colinanet.com:8080/speedtest/upload.php
PE,Peru,6382,,speed.colinanet.com.prod.hosts.ooklaserver.net:8080,1,49281,94628,-12.1219,-77.0305,Miraflores,0,COLINANET,http://speed.colinanet.com:8080/speedtest/upload.php
US,United States,5026,,speedtest09.suddenlink.net.prod.hosts.ooklaserver.net:8080,1,5404,47677,30.6014,-96.3144,"College Station, TX",0,Optimum Online,http://speedtest09.suddenlink.net:8080/speedtest/upload.php
US,United States,5027,,ookla.ceoetc.com.prod.hosts.ooklaserver.net:8080,1,45323,211435,30.5470,-96.2715,"College Station, TX",0,CEO Technologies,http://ookla.ceoetc.com:8080/speedtest/upload.php
DE,Germany,250,,speedtest11.hotspot.koeln.prod.hosts.ooklaserver.net:8080,1,6601,369,50.9364,6.9528,Cologne,0,NetCologne,http://speedtest11.hotspot.koeln:8080/speedtest/upload.php
DE,Germany,250,,speedtest21.hotspot.koeln.prod.hosts.ooklaserver.net:8080,1,6670,369,50.9364,6.9528,Cologne,0,hotspot.koeln,http://speedtest21.hotspot.koeln:8080/speedtest/upload.php
IT,Italy,399,,speedtest.prometeus.net.prod.hosts.ooklaserver.net:8080,1,2567,104319,45.5286,9.2782,Cologno Monzese,0,Prometeus di Daniela Agro,http://speedtest.prometeus.net:8080/speedtest/upload.php
LK,Sri Lanka,5296,,ookla.mobitel.lk.prod.hosts.ooklaserver.net:8080,1,12329,555,6.9167,79.8333,Colombo,0,SLT Mobitel,http://ookla.mobitel.lk:8080/speedtest/upload.php
LK,Sri Lanka,5297,,hqspeedtest1.slt.lk.prod.hosts.ooklaserver.net:8080,1,60180,555,6.9271,79.8612,Colombo,0,Sri Lanka Telecom PLC,http://hqspeedtest1.slt.lk:8080/speedtest/upload.php
LK,Sri Lanka,5297,,wplsp.hutch.lk.prod.hosts.ooklaserver.net:8080,1,31312,85015,6.9271,79.8612,Colombo,0,Hutchison Telecommunications Lanka (Pvt) Ltd,http://wplsp.hutch.lk:8080/speedtest/upload.php
LK,Sri Lanka,5297,,ookla1.dialog.lk.prod.hosts.ooklaserver.net:8080,1,11442,72051,6.9222,79.8604,Colombo,0,Dialog Axiata PLC,http://ookla1.dialog.lk:8080/speedtest/upload.php
BR,Brazil,6035,,velocimetro-cbx.virtua.com.br.prod.hosts.ooklaserver.net:8080,1,54298,87729,-25.2930,-49.2266,Colombo,0,Claro Net Vírtua - CBX,http://velocimetro-cbx.virtua.com.br:8080/speedtest/upload.php
BR,Brazil,6035,,speedtest.navexinternet.com.br.prod.hosts.ooklaserver.net:8080,1,45790,203962,-25.2930,-49.2266,Colombo,0,Navex Internet,http://speedtest.navexinternet.com.br:8080/speedtest/upload.php
BR,Brazil,6038,,teste.stlk.com.br:8080,1,60755,194508,-25.3644,-49.1860,Colombo,0,STALKER ENGENHARIA,http://teste.stlk.com.br:8080/speedtest/upload.php
US,United States,4781,,speedtest.kci.net.prod.hosts.ooklaserver.net:8080,1,32164,47828,40.6255,-103.2077,"Sterling, CO",0,Kentec Communications Inc.,http://speedtest.kci.net:8080/speedtest/upload.php
US,United States,4821,,speedtest.viaero.com:8080,1,15524,324435,40.2503,-103.8000,"Fort Morgan, CO",0,Viaero Wireless,http://speedtest.viaero.com:8080/speedtest/upload.php
US,United States,4832,,speedtest.cct-llc.net.prod.hosts.ooklaserver.net:8080,1,6202,324326,40.2303,-104.0733,"Wiggins, CO",0,CCT,http://speedtest.cct-llc.net:8080/speedtest/upload.php
US,United States,4850,,speedtest-ookla.fcconnexion.com.prod.hosts.ooklaserver.net:8080,1,73328,180338,40.5853,-105.0844,"Fort Collins, CO",0,Fort Collins Connexion,http://speedtest-ookla.fcconnexion.com:8080/speedtest/upload.php
US,United States,4859,,speedtest.lovelandpulse.com:8080,1,52125,199094,40.3978,-105.0750,"Loveland, CO",0,Pulse,http://speedtest.lovelandpulse.com:8080/speedtest/upload.php
US,United States,4872,,speedtest-lgmt.mynextlight.net.prod.hosts.ooklaserver.net:8080,1,44679,103237,40.1672,-105.1019,"Longmont, CO",0,NextLight,http://speedtest-lgmt.mynextlight.net:8080/speedtest/upload.php
US,United States,4875,,xb-speedtest.xbar7.com.prod.hosts.ooklaserver.net:8080,1,53357,324946,40.2247,-105.2714,"Lyons, CO",0,Xbar7 Communications,http://xb-speedtest.xbar7.com:8080/speedtest/upload.php
US,United States,4875,,speedtest-01.lyco.dev.prod.hosts.ooklaserver.net:8080,1,59868,216533,40.2247,-105.2714,"Lyons, CO",0,Lyons Communications,http://speedtest-01.lyco.dev:8080/speedtest/upload.php
US,United States,4876,,speedtest.trailblazerbroadband.com.prod.hosts.ooklaserver.net:8080,1,28600,180805,40.3728,-105.5192,"Estes Park, CO",0,Trailblazer Broadband,http://speedtest.trailblazerbroadband.com:8080/speedtest/upload.php
US,United States,4890,,denver.speedtest.centurylink.net:8080,1,8862,86113,39.7392,-104.9903,"Denver, CO",0,CenturyLink,http://denver.speedtest.centurylink.net:8080/speedtest/upload.php
US,United States,4890,,den11-speedtest01.as15108.com:8080,1,24079,25110,39.7392,-104.9903,"Denver, CO",0,ALLO - Denver,http://den11-speedtest01.as15108.com:8080/speedtest/upload.php
US,United States,4890,,stden.highlinefast.com.prod.hosts.ooklaserver.net:8080,1,51010,324075,39.7392,-104.9903,"Denver, CO",0,Highline,http://stden.highlinefast.com:8080/speedtest/upload.php
US,United States,4890,,st-denver.sumofiber.com.prod.hosts.ooklaserver.net:8080,1,61397,77802,39.7392,-104.9903,"Denver, CO",0,SUMOFIBER,http://st-denver.sumofiber.com:8080/speedtest/upload.php
US,United States,4890,,stosat-dvre-01.sys.comcast.net.prod.hosts.ooklaserver.net:8080,1,10051,20,39.7392,-104.9903,"Denver, CO",0,Comcast,http://stosat-dvre-01.sys.comcast.net:8080/speedtest/upload.php
